severity,created_at,logger,module,message,request_id,pod_name,namespace,container_name,cluster_name,node_name
INFO,2025-02-26 14:19:20,,apps.wsdl.views," WSDL Response: <soap:Envelope xmlns:soap=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:tns=""http://developer.intuit.com/"" xmlns:tm=""http://microsoft.com/wsdl/mime/textMatching/""><soap:Body><clientVersionResponse xmlns=""http://developer.intuit.com/""></clientVersionResponse></soap:Body></soap:Envelope>",,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,"request INFO quickbooks-connector-api 2025-02-26 14:19:20,470 [36mPOST /wsdl/[0m",,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,"request INFO quickbooks-connector-api 2025-02-26 14:19:20,471 [36mPOST /wsdl/ - 200[0m",,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,[2025-02-26 14:19:20 +0000] [205] [DEBUG] Closing connection.,,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,[2025-02-26 14:19:20 +0000] [205] [DEBUG] POST /wsdl/,,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
INFO,2025-02-26 14:19:20,,apps.wsdl.views," WSDL Request: b'<?xml version=""1.0"" encoding=""utf-8""?><soap:Envelope xmlns:soap=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema""><soap:Body><authenticate xmlns=""http://developer.intuit.com/""><strUserName>babe22</strUserName><strPassword>a9cae0</strPassword></authenticate></soap:Body></soap:Envelope>'",,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
INFO,2025-02-26 14:19:20,,apps.wsdl.helpers," Request Data: {'soap:Envelope': {'@xmlns:soap': 'http://schemas.xmlsoap.org/soap/envelope/', '@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xmlns:xsd': 'http://www.w3.org/2001/XMLSchema', 'soap:Body': {'authenticate': {'@xmlns': 'http://developer.intuit.com/', 'strUserName': 'babe22', 'strPassword': 'a9cae0'}}}}",,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
INFO,2025-02-26 14:19:20,,apps.wsdl.helpers," Body: {'authenticate': {'@xmlns': 'http://developer.intuit.com/', 'strUserName': 'babe22', 'strPassword': 'a9cae0'}}",,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
INFO,2025-02-26 14:19:20,,apps.wsdl.helpers, Method Name: authenticate,,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
INFO,2025-02-26 14:19:20,,apps.wsdl.views," WSDL Response: <soap:Envelope xmlns:soap=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:tns=""http://developer.intuit.com/"" xmlns:tm=""http://microsoft.com/wsdl/mime/textMatching/""><soap:Body><authenticateResponse xmlns=""http://developer.intuit.com/""><authenticateResult><string>e1fc458e-f819-49d6-bed3-963d7c9937fb</string><string>Q:\2021 trc 2015 102019.qbw</string></authenticateResult></authenticateResponse></soap:Body></soap:Envelope>",,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,"request INFO quickbooks-connector-api 2025-02-26 14:19:20,740 [36mPOST /wsdl/[0m",,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,"request INFO quickbooks-connector-api 2025-02-26 14:19:20,741 [36mPOST /wsdl/ - 200[0m",,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,[2025-02-26 14:19:20 +0000] [205] [DEBUG] Closing connection.,,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,[2025-02-26 14:19:26 +0000] [206] [DEBUG] GET /api/workspaces/ready/,,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,"request INFO quickbooks-connector-api 2025-02-26 14:19:26,256 [36mGET /api/workspaces/ready/[0m",,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,"request INFO quickbooks-connector-api 2025-02-26 14:19:26,256 [36mGET /api/workspaces/ready/ - 200[0m",,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,[2025-02-26 14:19:26 +0000] [206] [DEBUG] Closing connection.,,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,[2025-02-26 14:19:36 +0000] [205] [DEBUG] GET /api/workspaces/ready/,,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,"request INFO quickbooks-connector-api 2025-02-26 14:19:36,254 [36mGET /api/workspaces/ready/[0m",,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,"request INFO quickbooks-connector-api 2025-02-26 14:19:36,255 [36mGET /api/workspaces/ready/ - 200[0m",,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,[2025-02-26 14:19:36 +0000] [205] [DEBUG] Closing connection.,,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,[2025-02-26 14:19:46 +0000] [205] [DEBUG] GET /api/workspaces/ready/,,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,"request INFO quickbooks-connector-api 2025-02-26 14:19:46,257 [36mGET /api/workspaces/ready/[0m",,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,"request INFO quickbooks-connector-api 2025-02-26 14:19:46,257 [36mGET /api/workspaces/ready/ - 200[0m",,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,[2025-02-26 14:19:46 +0000] [205] [DEBUG] Closing connection.,,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
,,,,[2025-02-26 14:19:50 +0000] [206] [DEBUG] POST /wsdl/,,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
INFO,2025-02-26 14:19:50,,apps.wsdl.views," WSDL Request: b'<?xml version=""1.0"" encoding=""utf-8""?><soap:Envelope xmlns:soap=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema""><soap:Body><sendRequestXML xmlns=""http://developer.intuit.com/""><ticket>e1fc458e-f819-49d6-bed3-963d7c9937fb</ticket><strHCPResponse>&lt;?xml version=""1.0"" ?&gt;\n&lt;QBXML&gt;\n&lt;QBXMLMsgsRs&gt;\n&lt;HostQueryRs requestID=""0"" statusCode=""0"" statusSeverity=""Info"" statusMessage=""Status OK""&gt;\n&lt;HostRet&gt;\n&lt;ProductName&gt;Intuit QuickBooks Enterprise Solutions: Contractor 24.0&lt;/ProductName&gt;\n&lt;MajorVersion&gt;34&lt;/MajorVersion&gt;\n&lt;MinorVersion&gt;0&lt;/MinorVersion&gt;\n&lt;Country&gt;US&lt;/Country&gt;\n&lt;SupportedQBXMLVersion&gt;1.0&lt;/SupportedQBXMLVersion&gt;\n&lt;SupportedQBXMLVersion&gt;1.1&lt;/SupportedQBXMLVersion&gt;\n&lt;SupportedQBXMLVersion&gt;2.0&lt;/SupportedQBXMLVersion&gt;\n&lt;SupportedQBXMLVersion&gt;2.1&lt;/SupportedQBXMLVersion&gt;\n&lt;SupportedQBXMLVersion&gt;3.0&lt;/SupportedQBXMLVersion&gt;\n&lt;SupportedQBXMLVersion&gt;4.0&lt;/SupportedQBXMLVersion&gt;\n&lt;SupportedQBXMLVersion&gt;4.1&lt;/SupportedQBXMLVersion&gt;\n&lt;SupportedQBXMLVersion&gt;5.0&lt;/SupportedQBXMLVersion&gt;\n&lt;SupportedQBXMLVersion&gt;6.0&lt;/SupportedQBXMLVersion&gt;\n&lt;SupportedQBXMLVersion&gt;7.0&lt;/SupportedQBXMLVersion&gt;\n&lt;SupportedQBXMLVersion&gt;8.0&lt;/SupportedQBXMLVersion&gt;\n&lt;SupportedQBXMLVersion&gt;9.0&lt;/SupportedQBXMLVersion&gt;\n&lt;SupportedQBXMLVersion&gt;10.0&lt;/SupportedQBXMLVersion&gt;\n&lt;SupportedQBXMLVersion&gt;11.0&lt;/SupportedQBXMLVersion&gt;\n&lt;SupportedQBXMLVersion&gt;12.0&lt;/SupportedQBXMLVersion&gt;\n&lt;SupportedQBXMLVersion&gt;13.0&lt;/SupportedQBXMLVersion&gt;\n&lt;SupportedQBXMLVersion&gt;14.0&lt;/SupportedQBXMLVersion&gt;\n&lt;SupportedQBXMLVersion&gt;15.0&lt;/SupportedQBXMLVersion&gt;\n&lt;SupportedQBXMLVersion&gt;16.0&lt;/SupportedQBXMLVersion&gt;\n&lt;IsAutomaticLogin&gt;true&lt;/IsAutomaticLogin&gt;\n&lt;QBFileMode&gt;MultiUser&lt;/QBFileMode&gt;\n&lt;/HostRet&gt;\n&lt;/HostQueryRs&gt;\n&lt;CompanyQueryRs requestID=""1"" statusCode=""0"" statusSeverity=""Info"" statusMessage=""Status OK""&gt;\n&lt;CompanyRet&gt;\n&lt;IsSampleCompany&gt;false&lt;/IsSampleCompany&gt;\n&lt;CompanyName&gt;Texas Roofing Co., Inc.&lt;/CompanyName&gt;\n&lt;LegalCompanyName&gt;Texas Roofing Co., Inc.&lt;/LegalCompanyName&gt;\n&lt;Address&gt;\n&lt;Addr1&gt;16809 Radholme Ct.&lt;/Addr1&gt;\n&lt;City&gt;Round Rock&lt;/City&gt;\n&lt;State&gt;TX&lt;/State&gt;\n&lt;PostalCode&gt;78664&lt;/PostalCode&gt;\n&lt;Country&gt;US&lt;/Country&gt;\n&lt;/Address&gt;\n&lt;AddressBlock&gt;\n&lt;Addr1&gt;16809 Radholme Ct.&lt;/Addr1&gt;\n&lt;Addr2&gt;Round Rock,  TX  78664&lt;/Addr2&gt;\n&lt;/AddressBlock&gt;\n&lt;LegalAddress&gt;\n&lt;Addr1&gt;16809 Radholme Ct.&lt;/Addr1&gt;\n&lt;City&gt;Round Rock&lt;/City&gt;\n&lt;State&gt;TX&lt;/State&gt;\n&lt;PostalCode&gt;78664&lt;/PostalCode&gt;\n&lt;Country&gt;US&lt;/Country&gt;\n&lt;/LegalAddress&gt;\n&lt;CompanyAddressForCustomer&gt;\n&lt;Addr1&gt;16809 Radholme Ct&lt;/Addr1&gt;\n&lt;City&gt;Round Rock&lt;/City&gt;\n&lt;State&gt;TX&lt;/State&gt;\n&lt;PostalCode&gt;78664&lt;/PostalCode&gt;\n&lt;/CompanyAddressForCustomer&gt;\n&lt;CompanyAddressBlockForCustomer&gt;\n&lt;Addr1&gt;16809 Radholme Ct&lt;/Addr1&gt;\n&lt;Addr2&gt;Round Rock, Tx 78664&lt;/Addr2&gt;\n&lt;/CompanyAddressBlockForCustomer&gt;\n&lt;Phone&gt;512-252-8920&lt;/Phone&gt;\n&lt;Fax&gt;512-252-8923&lt;/Fax&gt;\n&lt;Email&gt;********@texasroofing.com&lt;/Email&gt;\n&lt;CompanyWebSite&gt;www.texasroofing.com&lt;/CompanyWebSite&gt;\n&lt;FirstMonthFiscalYear&gt;January&lt;/FirstMonthFiscalYear&gt;\n&lt;FirstMonthIncomeTaxYear&gt;January&lt;/FirstMonthIncomeTaxYear&gt;\n&lt;CompanyType&gt;ConstructionTradesPlumberElectricianHVAC&lt;/CompanyType&gt;\n&lt;EIN&gt;20-3003922&lt;/EIN&gt;\n&lt;TaxForm&gt;Form1120&lt;/TaxForm&gt;\n&lt;SubscribedServices&gt;\n&lt;Service&gt;\n&lt;Name&gt;QuickBooks Online Banking&lt;/Name&gt;\n&lt;Domain&gt;banking.qb&lt;/Domain&gt;\n&lt;ServiceStatus&gt;Active&lt;/ServiceStatus&gt;\n&lt;/Service&gt;\n&lt;Service&gt;\n&lt;Name&gt;QuickBooks Online Billing&lt;/Name&gt;\n&lt;Domain&gt;billing.qb&lt;/Domain&gt;\n&lt;ServiceStatus&gt;Never&lt;/ServiceStatus&gt;\n&lt;/Service&gt;\n&lt;Service&gt;\n&lt;Name&gt;QuickBooks Online Billing Level 1 Service&lt;/Name&gt;\n&lt;Domain&gt;qbob1.qbn&lt;/Domain&gt;\n&lt;ServiceStatus&gt;Active&lt;/ServiceStatus&gt;\n&lt;/Service&gt;\n&lt;Service&gt;\n&lt;Name&gt;QuickBooks Online Billing Level 2 Service&lt;/Name&gt;\n&lt;Domain&gt;qbob2.qbn&lt;/Domain&gt;\n&lt;ServiceStatus&gt;Terminated&lt;/ServiceStatus&gt;\n&lt;/Service&gt;\n&lt;Service&gt;\n&lt;Name&gt;QuickBooks Online Billing Payment Service&lt;/Name&gt;\n&lt;Domain&gt;qbobpay.qbn&lt;/Domain&gt;\n&lt;ServiceStatus&gt;Terminated&lt;/ServiceStatus&gt;\n&lt;/Service&gt;\n&lt;Service&gt;\n&lt;Name&gt;QuickBooks Bill Payment&lt;/Name&gt;\n&lt;Domain&gt;billpay.qb&lt;/Domain&gt;\n&lt;ServiceStatus&gt;Suspended&lt;/ServiceStatus&gt;\n&lt;/Service&gt;\n&lt;Service&gt;\n&lt;Name&gt;QuickBooks Online Billing Paper Mailing Service&lt;/Name&gt;\n&lt;Domain&gt;qbobpaper.qbn&lt;/Domain&gt;\n&lt;ServiceStatus&gt;Terminated&lt;/ServiceStatus&gt;\n&lt;/Service&gt;\n&lt;Service&gt;\n&lt;Name&gt;QuickBooks Payroll Service&lt;/Name&gt;\n&lt;Domain&gt;payroll.qb&lt;/Domain&gt;\n&lt;ServiceStatus&gt;Active&lt;/ServiceStatus&gt;\n&lt;/Service&gt;\n&lt;Service&gt;\n&lt;Name&gt;QuickBooks Basic Payroll Service&lt;/Name&gt;\n&lt;Domain&gt;payrollbsc.qb&lt;/Domain&gt;\n&lt;ServiceStatus&gt;Active&lt;/ServiceStatus&gt;\n&lt;/Service&gt;\n&lt;Service&gt;\n&lt;Name&gt;QuickBooks Basic Disk Payroll Service&lt;/Name&gt;\n&lt;Domain&gt;payrollbscdisk.qb&lt;/Domain&gt;\n&lt;ServiceStatus&gt;Never&lt;/ServiceStatus&gt;\n&lt;/Service&gt;\n&lt;Service&gt;\n&lt;Name&gt;QuickBooks Deluxe Payroll Service&lt;/Name&gt;\n&lt;Domain&gt;payrolldlx.qb&lt;/Domain&gt;\n&lt;ServiceStatus&gt;Never&lt;/ServiceStatus&gt;\n&lt;/Service&gt;\n&lt;Service&gt;\n&lt;Name&gt;QuickBooks Premier Payroll Service&lt;/Name&gt;\n&lt;Domain&gt;payrollprm.qb&lt;/Domain&gt;\n&lt;ServiceStatus&gt;Never&lt;/ServiceStatus&gt;\n&lt;/Service&gt;\n&lt;Service&gt;\n&lt;Name&gt;Basic Plus Federal&lt;/Name&gt;\n&lt;Domain&gt;basic_plus_fed.qb&lt;/Domain&gt;\n&lt;ServiceStatus&gt;Never&lt;/ServiceStatus&gt;\n&lt;/Service&gt;\n&lt;Service&gt;\n&lt;Name&gt;Basic Plus Federal and State&lt;/Name&gt;\n&lt;Domain&gt;basic_plus_fed_state.qb&lt;/Domain&gt;\n&lt;ServiceStatus&gt;Never&lt;/ServiceStatus&gt;\n&lt;/Service&gt;\n&lt;Service&gt;\n&lt;Name&gt;Basic Plus Direct Deposit&lt;/Name&gt;\n&lt;Domain&gt;basic_plus_dd.qb&lt;/Domain&gt;\n&lt;ServiceStatus&gt;Active&lt;/ServiceStatus&gt;\n&lt;/Service&gt;\n&lt;Service&gt;\n&lt;Name&gt;Merchant Account Service&lt;/Name&gt;\n&lt;Domain&gt;mas.qbn&lt;/Domain&gt;\n&lt;ServiceStatus&gt;Active&lt;/ServiceStatus&gt;\n&lt;/Service&gt;\n&lt;/SubscribedServices&gt;\n&lt;AccountantCopy&gt;\n&lt;AccountantCopyExists&gt;false&lt;/AccountantCopyExists&gt;\n&lt;/AccountantCopy&gt;\n&lt;DataExtRet&gt;\n&lt;OwnerID&gt;{dac70737-713f-49e6-8955-af14ef7b9ccc}&lt;/OwnerID&gt;\n&lt;DataExtName&gt;AppLock&lt;/DataExtName&gt;\n&lt;DataExtType&gt;STR255TYPE&lt;/DataExtType&gt;\n&lt;DataExtValue&gt;LOCKED:TRC96:638761763894479150&lt;/DataExtValue&gt;\n&lt;/DataExtRet&gt;\n&lt;DataExtRet&gt;\n&lt;OwnerID&gt;{dac70737-713f-49e6-8955-af14ef7b9ccc}&lt;/OwnerID&gt;\n&lt;DataExtName&gt;FileID&lt;/DataExtName&gt;\n&lt;DataExtType&gt;STR255TYPE&lt;/DataExtType&gt;\n&lt;DataExtValue&gt;{b7ce48e2-6eac-46cf-8e89-a9a5820e8dc6}&lt;/DataExtValue&gt;\n&lt;/DataExtRet&gt;\n&lt;/CompanyRet&gt;\n&lt;/CompanyQueryRs&gt;\n&lt;PreferencesQueryRs requestID=""2"" statusCode=""0"" statusSeverity=""Info"" statusMessage=""Status OK""&gt;\n&lt;PreferencesRet&gt;\n&lt;AccountingPreferences&gt;\n&lt;IsUsingAccountNumbers&gt;true&lt;/IsUsingAccountNumbers&gt;\n&lt;IsRequiringAccounts&gt;true&lt;/IsRequiringAccounts&gt;\n&lt;IsUsingClassTracking&gt;true&lt;/IsUsingClassTracking&gt;\n&lt;AssignClassesTo&gt;None&lt;/AssignClassesTo&gt;\n&lt;IsUsingAuditTrail&gt;true&lt;/IsUsingAuditTrail&gt;\n&lt;IsAssigningJournalEntryNumbers&gt;true&lt;/IsAssigningJournalEntryNumbers&gt;\n&lt;ClosingDate&gt;2023-12-31&lt;/ClosingDate&gt;\n&lt;/AccountingPreferences&gt;\n&lt;FinanceChargePreferences&gt;\n&lt;AnnualInterestRate&gt;0.00&lt;/AnnualInterestRate&gt;\n&lt;MinFinanceCharge&gt;0.00&lt;/MinFinanceCharge&gt;\n&lt;GracePeriod&gt;0&lt;/GracePeriod&gt;\n&lt;IsAssessingForOverdueCharges&gt;false&lt;/IsAssessingForOverdueCharges&gt;\n&lt;CalculateChargesFrom&gt;DueDate&lt;/CalculateChargesFrom&gt;\n&lt;IsMarkedToBePrinted&gt;false&lt;/IsMarkedToBePrinted&gt;\n&lt;/FinanceChargePreferences&gt;\n&lt;JobsAndEstimatesPreferences&gt;\n&lt;IsUsingEstimates&gt;true&lt;/IsUsingEstimates&gt;\n&lt;IsUsingProgressInvoicing&gt;true&lt;/IsUsingProgressInvoicing&gt;\n&lt;IsPrintingItemsWithZeroAmounts&gt;false&lt;/IsPrintingItemsWithZeroAmounts&gt;\n&lt;/JobsAndEstimatesPreferences&gt;\n&lt;MultiCurrencyPreferences&gt;\n&lt;IsMultiCurrencyOn&gt;false&lt;/IsMultiCurrencyOn&gt;\n&lt;/MultiCurrencyPreferences&gt;\n&lt;MultiLocationInventoryPreferences&gt;\n&lt;IsMultiLocationInventoryAvailable&gt;false&lt;/IsMultiLocationInventoryAvailable&gt;\n&lt;IsMultiLocationInventoryEnabled&gt;false&lt;/IsMultiLocationInventoryEnabled&gt;\n&lt;/MultiLocationInventoryPreferences&gt;\n&lt;PurchasesAndVendorsPreferences&gt;\n&lt;IsUsingInventory&gt;true&lt;/IsUsingInventory&gt;\n&lt;DaysBillsAreDue&gt;30&lt;/DaysBillsAreDue&gt;\n&lt;IsAutomaticallyUsingDiscounts&gt;false&lt;/IsAutomaticallyUsingDiscounts&gt;\n&lt;/PurchasesAndVendorsPreferences&gt;\n&lt;ReportsPreferences&gt;\n&lt;AgingReportBasis&gt;AgeFromTransactionDate&lt;/AgingReportBasis&gt;\n&lt;SummaryReportBasis&gt;Accrual&lt;/SummaryReportBasis&gt;\n&lt;/ReportsPreferences&gt;\n&lt;SalesAndCustomersPreferences&gt;\n&lt;IsTrackingReimbursedExpensesAsIncome&gt;false&lt;/IsTrackingReimbursedExpensesAsIncome&gt;\n&lt;IsAutoApplyingPayments&gt;false&lt;/IsAutoApplyingPayments&gt;\n&lt;PriceLevels&gt;\n&lt;IsUsingPriceLevels&gt;true&lt;/IsUsingPriceLevels&gt;\n&lt;IsRoundingSalesPriceUp&gt;true&lt;/IsRoundingSalesPriceUp&gt;\n&lt;/PriceLevels&gt;\n&lt;/SalesAndCustomersPreferences&gt;\n&lt;SalesTaxPreferences&gt;\n&lt;DefaultItemSalesTaxRef&gt;\n&lt;ListID&gt;8000002C-1420230566&lt;/ListID&gt;\n&lt;FullName&gt;Tax Exempt&lt;/FullName&gt;\n&lt;/DefaultItemSalesTaxRef&gt;\n&lt;PaySalesTax&gt;Monthly&lt;/PaySalesTax&gt;\n&lt;DefaultTaxableSalesTaxCodeRef&gt;\n&lt;ListID&gt;80000001-1420229827&lt;/ListID&gt;\n&lt;FullName&gt;Tax&lt;/FullName&gt;\n&lt;/DefaultTaxableSalesTaxCodeRef&gt;\n&lt;DefaultNonTaxableSalesTaxCodeRef&gt;\n&lt;ListID&gt;80000002-1420229827&lt;/ListID&gt;\n&lt;FullName&gt;Non&lt;/FullName&gt;\n&lt;/DefaultNonTaxableSalesTaxCodeRef&gt;\n&lt;/SalesTaxPreferences&gt;\n&lt;TimeTrackingPreferences&gt;\n&lt;FirstDayOfWeek&gt;Monday&lt;/FirstDayOfWeek&gt;\n&lt;/TimeTrackingPreferences&gt;\n&lt;CurrentAppAccessRights&gt;\n&lt;IsAutomaticLoginAllowed&gt;true&lt;/IsAutomaticLoginAllowed&gt;\n&lt;AutomaticLoginUserName&gt;Admin&lt;/AutomaticLoginUserName&gt;\n&lt;IsPersonalDataAccessAllowed&gt;true&lt;/IsPersonalDataAccessAllowed&gt;\n&lt;/CurrentAppAccessRights&gt;\n&lt;ItemsAndInventoryPreferences&gt;\n&lt;EnhancedInventoryReceivingEnabled&gt;false&lt;/EnhancedInventoryReceivingEnabled&gt;\n&lt;IsTrackingSerialOrLotNumber&gt;None&lt;/IsTrackingSerialOrLotNumber&gt;\n&lt;IsInventoryExpirationDateEnabled&gt;false&lt;/IsInventoryExpirationDateEnabled&gt;\n&lt;FIFOEnabled&gt;false&lt;/FIFOEnabled&gt;\n&lt;IsRSBEnabled&gt;false&lt;/IsRSBEnabled&gt;\n&lt;IsBarcodeEnabled&gt;false&lt;/IsBarcodeEnabled&gt;\n&lt;/ItemsAndInventoryPreferences&gt;\n&lt;/PreferencesRet&gt;\n&lt;/PreferencesQueryRs&gt;\n&lt;/QBXMLMsgsRs&gt;\n&lt;/QBXML&gt;\n</strHCPResponse><strCompanyFileName>Q:\\2021 trc 2015 102019.qbw</strCompanyFileName><qbXMLCountry>US</qbXMLCountry><qbXMLMajorVers>16</qbXMLMajorVers><qbXMLMinorVers>0</qbXMLMinorVers></sendRequestXML></soap:Body></soap:Envelope>'",,quickbooks-connector-api-65f5d5d9cc-pnnjq,integrations,quickbooks-connector-api,production-us1-2025-02-15,ip-192-196-42-108.ec2.internal
